instance_encoder_num_hidden_layers,instance_decoder_num_hidden_layers,configuration_encoder_num_hidden_layers,activation,num_hidden_units,epoch,feature_loss,loss,parameter_loss,performance_loss,val_feature_loss,val_loss,val_parameter_loss,val_performance_loss
2,1,1,leaky_relu,32,9,0.32976049184799194,0.7822569012641907,0.9966635704040527,0.04525243490934372,0.33705899119377136,0.8063173890113831,0.9972323775291443,0.047012731432914734
2,1,1,leaky_relu,32,10,0.32187533378601074,0.7714744806289673,0.9967184066772461,0.04496316984295845,0.32720768451690674,0.7936341762542725,0.9973013997077942,0.04673982039093971
3,1,0,relu,16,1,0.5878891944885254,1.3877252340316772,1.0055944919586182,0.07998772710561752,0.429108202457428,1.0458050966262817,1.0024594068527222,0.061632126569747925
3,1,0,relu,16,2,0.4044174253940582,0.9783080816268921,1.001397728919983,0.0574113167822361,0.404853880405426,0.9892709255218506,1.0008310079574585,0.05840008333325386
3,1,0,relu,16,3,0.387688010931015,0.9403437376022339,0.998377799987793,0.05528772249817848,0.3892107605934143,0.9613504409790039,0.9977113008499146,0.0571725070476532
3,1,0,relu,16,4,0.37570512294769287,0.9152902960777283,0.9954715371131897,0.053978558629751205,0.3815534710884094,0.9390297532081604,0.9953952431678772,0.05571591481566429
3,1,0,relu,16,5,0.36910659074783325,0.8939115405082703,0.9938195943832397,0.05249573290348053,0.3786555528640747,0.9192742705345154,0.994583010673523,0.05402989313006401
3,1,0,relu,16,6,0.36379045248031616,0.8788532018661499,0.992962121963501,0.05151845142245293,0.37403926253318787,0.9070733189582825,0.9937281608581543,0.05326499417424202
3,1,0,relu,16,7,0.36035746335983276,0.8707267045974731,0.9920780658721924,0.05104728415608406,0.37189698219299316,0.8998627662658691,0.992793619632721,0.052755724638700485
3,1,0,relu,16,8,0.35807764530181885,0.8650248646736145,0.9912556409835815,0.050703953951597214,0.37184345722198486,0.8962438702583313,0.9919828176498413,0.052396416664123535
3,1,0,relu,16,9,0.3560527265071869,0.8604068756103516,0.9905790686607361,0.050443798303604126,0.3688477575778961,0.8918576240539551,0.9913297295570374,0.05225801095366478
3,1,0,relu,16,10,0.3536357879638672,0.8563749194145203,0.9900517463684082,0.05028155818581581,0.3681250810623169,0.8892341256141663,0.9908615350723267,0.05206749960780144
2,3,1,leaky_relu,32,1,0.41596391797065735,0.9694087505340576,1.0059243440628052,0.05533928424119949,0.3438950777053833,0.8459718227386475,1.005139708518982,0.0503259003162384
2,3,1,leaky_relu,32,2,0.3037584125995636,0.7745506763458252,1.0049688816070557,0.04708287492394447,0.2932698428630829,0.7805802226066589,1.0046523809432983,0.048881545662879944
2,3,1,leaky_relu,32,3,0.2741776704788208,0.7301242351531982,1.0045007467269897,0.0455976240336895,0.27100494503974915,0.7508975863456726,1.004496455192566,0.04813830554485321
2,3,1,leaky_relu,32,4,0.24786393344402313,0.6970496773719788,1.0044710636138916,0.04491980001330376,0.2452939748764038,0.7218201756477356,1.0045653581619263,0.04780380427837372
2,3,1,leaky_relu,32,5,0.22685255110263824,0.6729522347450256,1.0044611692428589,0.044612057507038116,0.22428911924362183,0.6975772976875305,1.0046578645706177,0.04748476669192314
2,3,1,leaky_relu,32,6,0.2114238739013672,0.6551945209503174,1.00445556640625,0.04437924176454544,0.2086959183216095,0.6798988580703735,1.0046454668045044,0.04727549105882645
2,3,1,leaky_relu,32,7,0.19931259751319885,0.6408565044403076,1.0044435262680054,0.044157497584819794,0.19513241946697235,0.6642033457756042,1.0046699047088623,0.047062087804079056
2,3,1,leaky_relu,32,8,0.1892048716545105,0.6283676028251648,1.0044251680374146,0.043920665979385376,0.1832558512687683,0.6506057381629944,1.0047327280044556,0.04688802361488342
2,3,1,leaky_relu,32,9,0.18084751069545746,0.6185898184776306,1.0043984651565552,0.043778497725725174,0.17690439522266388,0.6425771713256836,1.0047532320022583,0.04671406373381615
2,3,1,leaky_relu,32,10,0.17445917427539825,0.6109808087348938,1.0043573379516602,0.04365754500031471,0.16788215935230255,0.6325880289077759,1.0047916173934937,0.04661775752902031
1,1,2,tanh,32,1,0.5085826516151428,1.1816637516021729,0.9886680245399475,0.06730180233716965,0.45129525661468506,1.071638584136963,0.9900596737861633,0.06201431155204773
1,1,2,tanh,32,2,0.43691542744636536,1.0235486030578613,0.9906878471374512,0.05866304039955139,0.44334161281585693,1.0172150135040283,0.9921244978904724,0.057329095900058746
1,1,2,tanh,32,3,0.42825496196746826,0.9841366410255432,0.9916484355926514,0.05558961257338524,0.43429887294769287,0.9849496483802795,0.9922040104866028,0.05498553439974785
1,1,2,tanh,32,4,0.41377779841423035,0.9495342373847961,0.9916501045227051,0.05357855185866356,0.42096054553985596,0.9550599455833435,0.9920183420181274,0.053328946232795715
1,1,2,tanh,32,5,0.4070620834827423,0.9278270602226257,0.991678774356842,0.052080295979976654,0.4174601435661316,0.9399821758270264,0.9918434619903564,0.052177801728248596
1,1,2,tanh,32,6,0.4055598974227905,0.9151089787483215,0.9916355013847351,0.05095863714814186,0.41561856865882874,0.9299008846282959,0.9915836453437805,0.051357727497816086
1,1,2,tanh,32,7,0.40398669242858887,0.9050768613815308,0.9914708137512207,0.05011240392923355,0.4132024347782135,0.9219040870666504,0.9914585947990417,0.05080074816942215
1,1,2,tanh,32,8,0.4016641676425934,0.8968154191970825,0.9913077354431152,0.04951778054237366,0.40993639826774597,0.9150160551071167,0.9914529323577881,0.05043928697705269
1,1,2,tanh,32,9,0.39841872453689575,0.8896819949150085,0.991196870803833,0.049127936363220215,0.4055020213127136,0.9082499146461487,0.9915059804916382,0.05020775645971298
1,1,2,tanh,32,10,0.3941279649734497,0.8828549385070801,0.9911273121833801,0.048873309046030045,0.3998771607875824,0.9008455872535706,0.9916010499000549,0.050033267587423325
3,2,3,tanh,16,1,0.5546338558197021,1.1350131034851074,0.9975028038024902,0.058038052171468735,0.4817861318588257,1.0443977117538452,1.0021659135818481,0.05625811219215393
3,2,3,tanh,16,2,0.4591922163963318,0.9800638556480408,0.9986777901649475,0.052092403173446655,0.4487878382205963,0.9668124914169312,1.0012603998184204,0.0517759695649147
3,2,3,tanh,16,3,0.4275205731391907,0.9182889461517334,0.9986796379089355,0.0490814670920372,0.42255330085754395,0.9158611297607422,1.0009652376174927,0.04930724948644638
3,2,3,tanh,16,4,0.40474358201026917,0.878032386302948,0.9988953471183777,0.04733237996697426,0.4033171534538269,0.8830952644348145,1.0008718967437744,0.0479465052485466
3,2,3,tanh,16,5,0.387783020734787,0.8487436771392822,0.9988480806350708,0.046098675578832626,0.38703906536102295,0.8572210669517517,1.0004745721817017,0.04698782041668892
3,2,3,tanh,16,6,0.3719346523284912,0.8249796628952026,0.9987480044364929,0.045306041836738586,0.370960533618927,0.8358299732208252,1.0003199577331543,0.04644595831632614
3,2,3,tanh,16,7,0.35492295026779175,0.8025980591773987,0.9988510608673096,0.04476841539144516,0.3560301959514618,0.8189076781272888,1.0003589391708374,0.046248916536569595
3,2,3,tanh,16,8,0.33726775646209717,0.7823349237442017,0.9989771842956543,0.04450779780745506,0.34195512533187866,0.8041233420372009,1.000510573387146,0.04619036987423897
3,2,3,tanh,16,9,0.32099008560180664,0.7647875547409058,0.9991433024406433,0.04438139870762825,0.32496610283851624,0.786113977432251,1.0006296634674072,0.04610142111778259
3,2,3,tanh,16,10,0.30571621656417847,0.749754786491394,0.9992421865463257,0.04440613463521004,0.3108268976211548,0.7718223333358765,1.0006545782089233,0.046086959540843964
2,0,3,tanh,16,1,0.715067446231842,1.3438557386398315,0.9949909448623657,0.06287439912557602,0.5430924296379089,1.1328697204589844,0.9948622584342957,0.05902205407619476
2,0,3,tanh,16,2,0.489168256521225,1.0377272367477417,0.9945099353790283,0.05485901981592178,0.4837236702442169,1.0463348627090454,0.9956681132316589,0.05629803240299225
2,0,3,tanh,16,3,0.46640902757644653,0.993553876876831,0.9949787259101868,0.0527159608900547,0.47404929995536804,1.020328402519226,0.9963608384132385,0.05464048683643341
2,0,3,tanh,16,4,0.46260011196136475,0.9750131964683533,0.9955855011940002,0.051241129636764526,0.4712664484977722,1.002448558807373,0.9969451427459717,0.053106874227523804
2,0,3,tanh,16,5,0.4621972143650055,0.9607178568840027,0.99619460105896,0.04985126107931137,0.4707711637020111,0.9896277785301208,0.997437596321106,0.05185173824429512
2,0,3,tanh,16,6,0.4622017741203308,0.9495682120323181,0.9965518116950989,0.04873574152588844,0.4707540273666382,0.9812548160552979,0.9976500868797302,0.05100032687187195
2,0,3,tanh,16,7,0.4617508351802826,0.9411275386810303,0.9966858625411987,0.04793683812022209,0.47055476903915405,0.9749181270599365,0.9977138638496399,0.05037722364068031
2,0,3,tanh,16,8,0.46116647124290466,0.9343438148498535,0.9967460632324219,0.047317106276750565,0.4703286588191986,0.969621479511261,0.9977191090583801,0.049865175038576126
2,0,3,tanh,16,9,0.46069082617759705,0.9288418889045715,0.9967838525772095,0.04681473970413208,0.47017520666122437,0.9652911424636841,0.9977165460586548,0.04944564029574394
2,0,3,tanh,16,10,0.4603465795516968,0.924444854259491,0.9968157410621643,0.046409741044044495,0.4700833559036255,0.9617584347724915,0.9977254271507263,0.04910143092274666
2,0,0,relu,64,1,0.7604572176933289,1.6439015865325928,0.9958646893501282,0.08831410109996796,0.63371741771698,1.1507937908172607,0.9954391717910767,0.05157150328159332
2,0,0,relu,64,2,0.5382723808288574,1.0245440006256104,0.9944448471069336,0.04862988367676735,0.5033458471298218,0.9834873080253601,0.995193362236023,0.04788542538881302
2,0,0,relu,64,3,0.48085638880729675,0.9453626275062561,0.9945579171180725,0.04645490646362305,0.4834597706794739,0.9548013210296631,0.9959546327590942,0.047017138451337814
2,0,0,relu,64,4,0.4706112742424011,0.9250245690345764,0.9951203465461731,0.04544580727815628,0.4775235652923584,0.9436377882957458,0.9965699911117554,0.04650820046663284
2,0,0,relu,64,5,0.4668184518814087,0.9147548675537109,0.9955629706382751,0.044797707349061966,0.47441914677619934,0.9362055063247681,0.9970032572746277,0.04608563706278801
2,0,0,relu,64,6,0.46507617831230164,0.908815860748291,0.9958873987197876,0.044378213584423065,0.4730929434299469,0.9327970147132874,0.9972935318946838,0.04588506743311882
2,0,0,relu,64,7,0.4637362062931061,0.9048771262168884,0.9961190223693848,0.04411837086081505,0.47285348176956177,0.9297032952308655,0.9974842667579651,0.04560719057917595
2,0,0,relu,64,8,0.4629214406013489,0.9022982716560364,0.9962745904922485,0.04394131153821945,0.4719100892543793,0.92762690782547,0.9975781440734863,0.04550108686089516
2,0,0,relu,64,9,0.46236807107925415,0.8999782204627991,0.9963721632957458,0.04376539587974548,0.47110259532928467,0.9257448315620422,0.9976539015769958,0.04539975896477699
2,0,0,relu,64,10,0.46200963854789734,0.8982961773872375,0.9964603185653687,0.04363304376602173,0.4711305499076843,0.9249552488327026,0.997725248336792,0.04532083868980408
1,1,1,leaky_relu,32,1,0.5326870679855347,1.1223896741867065,0.9979597330093384,0.058974046260118484,0.4156631529331207,0.9483097195625305,0.9972042441368103,0.05324775353074074
1,1,1,leaky_relu,32,2,0.38864317536354065,0.8986828923225403,0.9967504739761353,0.05101394280791283,0.38604721426963806,0.9071773886680603,0.9971494078636169,0.05209359526634216
1,1,1,leaky_relu,32,3,0.36877700686454773,0.8694594502449036,0.9966018199920654,0.0500757060945034,0.3696748912334442,0.8848522901535034,0.9971053600311279,0.05150042101740837
1,1,1,leaky_relu,32,4,0.3553835451602936,0.8513363599777222,0.9964497685432434,0.04960094019770622,0.3578440248966217,0.8704536557197571,0.9970831871032715,0.051243290305137634
1,1,1,leaky_relu,32,5,0.3456806242465973,0.8385554552078247,0.9963837265968323,0.049293000251054764,0.3495560884475708,0.8599676489830017,0.9970576763153076,0.05102243646979332
1,1,1,leaky_relu,32,6,0.3381842374801636,0.828434407711029,0.9962982535362244,0.04903031140565872,0.34299102425575256,0.8514336943626404,0.997046172618866,0.05082863196730614
1,1,1,leaky_relu,32,7,0.3316726088523865,0.8198356032371521,0.9962077140808105,0.04882162809371948,0.33832499384880066,0.8450824022293091,0.9970566034317017,0.050663311034440994
1,1,1,leaky_relu,32,8,0.3258332312107086,0.8123336434364319,0.9961401224136353,0.04865540564060211,0.3336627185344696,0.8390474319458008,0.9970112442970276,0.05053035542368889
1,1,1,leaky_relu,32,9,0.32019972801208496,0.8055780529975891,0.9960863590240479,0.048543162643909454,0.32724449038505554,0.8319482207298279,0.9969496726989746,0.05046587809920311
1,1,1,leaky_relu,32,10,0.3143627941608429,0.7988764047622681,0.9960377216339111,0.04845673218369484,0.3207472860813141,0.8246322870254517,0.9969147443771362,0.05038866028189659
1,2,1,leaky_relu,32,1,0.5449231863021851,1.13949453830719,1.0069520473480225,0.05944591388106346,0.44284456968307495,0.9764513373374939,1.0059199333190918,0.05340452119708061
1,2,1,leaky_relu,32,2,0.40413060784339905,0.9094540476799011,1.005367636680603,0.050527505576610565,0.3834323287010193,0.8971096873283386,1.0051568746566772,0.05139179155230522
1,2,1,leaky_relu,32,3,0.3671800494194031,0.8551616668701172,1.0043256282806396,0.04879350960254669,0.35843926668167114,0.8576784729957581,1.0036829710006714,0.04993390291929245
1,2,1,leaky_relu,32,4,0.3412363529205322,0.8181413412094116,1.0030771493911743,0.047686368227005005,0.33093565702438354,0.822675347328186,1.0024962425231934,0.049192268401384354
1,2,1,leaky_relu,32,5,0.3170883059501648,0.7873045802116394,1.0020314455032349,0.047018200159072876,0.3037789463996887,0.7932136654853821,1.0014522075653076,0.04897651821374893
1,2,1,leaky_relu,32,6,0.29070010781288147,0.7565209269523621,1.0010769367218018,0.04657992720603943,0.28009501099586487,0.7680609226226807,1.0006909370422363,0.048838742077350616
1,2,1,leaky_relu,32,7,0.27152469754219055,0.7337595224380493,1.000484824180603,0.046221774071455,0.2642771303653717,0.7490439414978027,1.000218152999878,0.04851491376757622
1,2,1,leaky_relu,32,8,0.258371502161026,0.7170461416244507,0.9999842643737793,0.04586612805724144,0.25328677892684937,0.7356032133102417,0.9999032020568848,0.04826157167553902
1,2,1,leaky_relu,32,9,0.24905845522880554,0.7051459550857544,0.9996165633201599,0.04560815915465355,0.24612419307231903,0.726231575012207,0.9995717406272888,0.04803062230348587
1,2,1,leaky_relu,32,10,0.24184614419937134,0.6957722902297974,0.9992958307266235,0.0453924722969532,0.2410982847213745,0.7197489142417908,0.9993126392364502,0.04787750542163849
0,3,0,tanh,16,1,0.5229250192642212,1.562403678894043,1.0111972093582153,0.1039075255393982,0.4400976300239563,1.071024775505066,1.0086333751678467,0.06295360624790192
0,3,0,tanh,16,2,0.40667495131492615,0.9742238521575928,1.0044633150100708,0.05675896629691124,0.3978251814842224,0.980352520942688,1.0045479536056519,0.058207716792821884
0,3,0,tanh,16,3,0.3750660717487335,0.9324114918708801,1.0024441480636597,0.05573803558945656,0.3780588209629059,0.9583625197410583,1.003806233406067,0.058008696883916855
0,3,0,tanh,16,4,0.3640219569206238,0.919869601726532,1.0022646188735962,0.055586911737918854,0.36927250027656555,0.9493691921234131,1.003851294517517,0.05798766389489174
0,3,0,tanh,16,5,0.35511094331741333,0.9111791849136353,1.0023558139801025,0.05560839921236038,0.36080458760261536,0.9415936470031738,1.0038808584213257,0.05805905535817146
0,3,0,tanh,16,6,0.3470380902290344,0.9039249420166016,1.002395749092102,0.05569005012512207,0.3541822135448456,0.9359549880027771,1.003892183303833,0.05816225707530975
0,3,0,tanh,16,7,0.3410731554031372,0.8986022472381592,1.0024340152740479,0.05575378239154816,0.3487415015697479,0.9309610724449158,1.0039288997650146,0.058209680020809174
0,3,0,tanh,16,8,0.33604949712753296,0.893774151802063,1.0024746656417847,0.05577265843749046,0.34405654668807983,0.926266610622406,1.0039538145065308,0.058212146162986755
0,3,0,tanh,16,9,0.3319837152957916,0.8895906209945679,1.0024882555007935,0.055759917944669724,0.3401385247707367,0.922257661819458,1.003943681716919,0.058208584785461426
0,3,0,tanh,16,10,0.32862839102745056,0.886147141456604,1.0024726390838623,0.055750418454408646,0.3368673324584961,0.9190248847007751,1.0039124488830566,0.0582188218832016
3,2,3,leaky_relu,16,1,0.5311946868896484,1.0881937742233276,1.0037205219268799,0.05570448189973831,0.402880996465683,0.943701982498169,1.0053526163101196,0.054014112800359726
3,2,3,leaky_relu,16,2,0.3641875088214874,0.8709803819656372,1.0040918588638306,0.050689633935689926,0.3508528172969818,0.8811044096946716,1.004677653312683,0.05299040675163269
3,2,3,leaky_relu,16,3,0.3299451172351837,0.8273346424102783,1.0039036273956299,0.049747224897146225,0.3293658494949341,0.8554427027702332,1.004812240600586,0.05259454622864723
3,2,3,leaky_relu,16,4,0.3119331896305084,0.8031280636787415,1.0039517879486084,0.04912472516298294,0.3144739270210266,0.8343843221664429,1.0051190853118896,0.05199316516518593
3,2,3,leaky_relu,16,5,0.2982892692089081,0.7843643426895142,1.0041323900222778,0.04861193895339966,0.3014962673187256,0.8176890015602112,1.00541353225708,0.05162964016199112
3,2,3,leaky_relu,16,6,0.2868333160877228,0.7680617570877075,1.0043621063232422,0.0481269545853138,0.29121020436286926,0.8028925061225891,1.005735993385315,0.05118526890873909
3,2,3,leaky_relu,16,7,0.277876079082489,0.7553563117980957,1.0045322179794312,0.047752004116773605,0.2834460735321045,0.7920848727226257,1.0058691501617432,0.050884220749139786
3,2,3,leaky_relu,16,8,0.27021992206573486,0.7445249557495117,1.0046780109405518,0.04743342846632004,0.27779075503349304,0.7837440967559814,1.0060292482376099,0.05061931908130646
3,2,3,leaky_relu,16,9,0.26422974467277527,0.7361578941345215,1.0047951936721802,0.04719536751508713,0.27130529284477234,0.7745921611785889,1.0060703754425049,0.05035049095749855
3,2,3,leaky_relu,16,10,0.2591981589794159,0.7292174100875854,1.0048611164093018,0.0470040887594223,0.2641178071498871,0.7648942470550537,1.006165623664856,0.05010352283716202
2,2,0,leaky_relu,64,1,0.4116189777851105,1.202109456062317,1.0059089660644531,0.07904587686061859,0.3566262125968933,0.9457168579101562,1.0011147260665894,0.058899812400341034
2,2,0,leaky_relu,64,2,0.33780521154403687,0.8903331160545349,1.0006823539733887,0.055260609835386276,0.32882392406463623,0.8893585205078125,1.001944899559021,0.056042615324258804
2,2,0,leaky_relu,64,3,0.30210232734680176,0.833284854888916,1.0012481212615967,0.05312669649720192,0.28911083936691284,0.8319076895713806,1.0019721984863281,0.054288074374198914
2,2,0,leaky_relu,64,4,0.2669150233268738,0.7875238656997681,1.0011508464813232,0.05206898972392082,0.2659339904785156,0.8010313510894775,1.0018354654312134,0.05353706702589989
2,2,0,leaky_relu,64,5,0.2473173439502716,0.7622724175453186,1.0009297132492065,0.05150386318564415,0.2543926239013672,0.7862998843193054,1.0015625953674316,0.05323069542646408
2,2,0,leaky_relu,64,6,0.23333902657032013,0.7444220185279846,1.0005662441253662,0.0511167049407959,0.239959716796875,0.7692165374755859,1.001062273979187,0.052979107946157455
2,2,0,leaky_relu,64,7,0.22056834399700165,0.7269307374954224,0.9991496801376343,0.050641827285289764,0.22831019759178162,0.7420766353607178,0.9970644116401672,0.05148310214281082
2,2,0,leaky_relu,64,8,0.20957930386066437,0.6795945763587952,0.9928579330444336,0.04700220376253128,0.21774570643901825,0.6931130886077881,0.9928593039512634,0.047722361981868744
2,2,0,leaky_relu,64,9,0.1988416612148285,0.6541991829872131,0.9914225339889526,0.04553699493408203,0.2137201428413391,0.6857134103775024,0.9927955269813538,0.047389350831508636
2,2,0,leaky_relu,64,10,0.19091485440731049,0.6441279053688049,0.9914537668228149,0.045322235673666,0.19864363968372345,0.6686835289001465,0.9928905963897705,0.047194913029670715
3,0,3,leaky_relu,32,1,0.7346579432487488,1.2645002603530884,1.0020946264266968,0.0529714897274971,0.5429961681365967,1.069320797920227,1.0023483037948608,0.05254638195037842
3,0,3,leaky_relu,32,2,0.4949377775192261,0.9936796426773071,0.99977046251297,0.04987053945660591,0.4933190643787384,0.9956289529800415,1.001683235168457,0.050135597586631775
3,0,3,leaky_relu,32,3,0.4771305024623871,0.9545131921768188,0.9992945790290833,0.04773588106036186,0.48619717359542847,0.9783677458763123,1.0010969638824463,0.04912712052464485
3,0,3,leaky_relu,32,4,0.47449126839637756,0.9418753385543823,0.9988365173339844,0.04673514887690544,0.4838404357433319,0.9703948497772217,1.0008573532104492,0.04855935275554657
3,0,3,leaky_relu,32,5,0.47332367300987244,0.9342418313026428,0.998569905757904,0.0460885725915432,0.4820827841758728,0.9657745957374573,1.0005711317062378,0.048273716121912
3,0,3,leaky_relu,32,6,0.4721124768257141,0.928931713104248,0.998371422290802,0.045678749680519104,0.4804762303829193,0.960415244102478,1.0002739429473877,0.04789339751005173
3,0,3,leaky_relu,32,7,0.4712590277194977,0.9249256253242493,0.9982680678367615,0.045364972203969955,0.478380024433136,0.9554997086524963,1.0001146793365479,0.04761112481355667
3,0,3,leaky_relu,32,8,0.470814973115921,0.9214258790016174,0.9981629848480225,0.04505978524684906,0.47859466075897217,0.9526168704032898,0.9999579787254333,0.047300808131694794
3,0,3,leaky_relu,32,9,0.470400869846344,0.9187656044960022,0.9980759024620056,0.044834621250629425,0.47810760140419006,0.9503188729286194,0.9998432993888855,0.047122225165367126
3,0,3,leaky_relu,32,10,0.4700624942779541,0.9162672162055969,0.9979785084724426,0.044619206339120865,0.4775574505329132,0.947852611541748,0.9997121691703796,0.04693210870027542
0,2,2,tanh,64,1,0.5095768570899963,1.38278329372406,0.9952081441879272,0.0873039960861206,0.4366198182106018,1.047766923904419,0.9945681691169739,0.06107616052031517
0,2,2,tanh,64,2,0.3937526345252991,0.964073121547699,0.9960236549377441,0.0570392906665802,0.3838694095611572,0.9789088368415833,0.9969163537025452,0.05950496718287468
0,2,2,tanh,64,3,0.3646653890609741,0.9253456592559814,0.9964070916175842,0.0560770109295845,0.36894524097442627,0.9633798003196716,0.9969373345375061,0.05946555361151695
0,2,2,tanh,64,4,0.3535303473472595,0.9114466309547424,0.9962730407714844,0.055801138281822205,0.360042542219162,0.9494038224220276,0.9967852830886841,0.05896482989192009
0,2,2,tanh,64,5,0.34706059098243713,0.9025994539260864,0.996200680732727,0.05556418374180794,0.35480037331581116,0.9371510148048401,0.9966016411781311,0.058262426406145096
0,2,2,tanh,64,6,0.342928409576416,0.8960302472114563,0.9961705803871155,0.055320993065834045,0.35055646300315857,0.9288659691810608,0.9965222477912903,0.05785313621163368
0,2,2,tanh,64,7,0.338565468788147,0.8899046182632446,0.99610835313797,0.055144790560007095,0.3455478847026825,0.9222248792648315,0.9965394139289856,0.05768602341413498
0,2,2,tanh,64,8,0.33309265971183777,0.8832343220710754,0.9960290193557739,0.05502450466156006,0.34006771445274353,0.915841817855835,0.9966045618057251,0.057595379650592804
0,2,2,tanh,64,9,0.3270646631717682,0.876412034034729,0.9959095120429993,0.054944511502981186,0.33405691385269165,0.9095211029052734,0.9966644644737244,0.05756945163011551
0,2,2,tanh,64,10,0.3206048607826233,0.8697465658187866,0.9957826733589172,0.05492381379008293,0.3279956877231598,0.9035501480102539,0.996691107749939,0.057585459202528
2,0,1,tanh,32,1,0.7744934558868408,1.3656519651412964,0.9992340803146362,0.05911591276526451,0.6156172752380371,1.1784303188323975,1.000020146369934,0.05611497908830643
2,0,1,tanh,32,2,0.5423538684844971,1.0887374877929688,1.001704454421997,0.0546402670443058,0.5053807497024536,1.0308153629302979,1.0025042295455933,0.05240483209490776
2,0,1,tanh,32,3,0.48495832085609436,0.9990119934082031,1.001560926437378,0.051409583538770676,0.4885549247264862,0.992672324180603,1.0020846128463745,0.050294362008571625
2,0,1,tanh,32,4,0.4723637104034424,0.9659062623977661,1.0013360977172852,0.04935770854353905,0.4822820723056793,0.9745648503303528,1.0019181966781616,0.04912358894944191
2,0,1,tanh,32,5,0.46710875630378723,0.9486754536628723,1.0011557340621948,0.04815897345542908,0.4783814549446106,0.9621518850326538,1.0017677545547485,0.04828544706106186
2,0,1,tanh,32,6,0.46436262130737305,0.9363300800323486,1.001044511795044,0.047198474407196045,0.4762938320636749,0.953099250793457,1.0016263723373413,0.04760069027543068
2,0,1,tanh,32,7,0.463155597448349,0.9271278381347656,1.0009346008300781,0.04639895260334015,0.4752952754497528,0.9470030069351196,1.0015124082565308,0.047098807990550995
2,0,1,tanh,32,8,0.46252182126045227,0.9203475713729858,1.0008255243301392,0.045784540474414825,0.47469988465309143,0.9428829550743103,1.0014498233795166,0.046750620007514954
2,0,1,tanh,32,9,0.4620265066623688,0.9151642322540283,1.0007511377334595,0.04531586542725563,0.4741939306259155,0.9397447109222412,1.0013957023620605,0.046489227563142776
2,0,1,tanh,32,10,0.46156570315361023,0.9109842777252197,1.000723958015442,0.04494410380721092,0.4737354815006256,0.9370793700218201,1.0013737678527832,0.046269435435533524
0,0,0,relu,16,1,1.0165445804595947,2.2038655281066895,1.0135490894317627,0.1186995878815651,0.8963624238967896,1.5831263065338135,1.0090937614440918,0.06859704852104187
0,0,0,relu,16,2,0.7435567378997803,1.372779130935669,1.0099422931671143,0.06292636692523956,0.6227879524230957,1.279619812965393,1.0114346742630005,0.06565012037754059
0,0,0,relu,16,3,0.5242860913276672,1.1806840896606445,1.0089839696884155,0.0656493678689003,0.4927772879600525,1.1623822450637817,1.0088893175125122,0.06698684394359589
0,0,0,relu,16,4,0.46114060282707214,1.1096899509429932,1.0065441131591797,0.06487082690000534,0.46874454617500305,1.1141479015350342,1.005181908607483,0.0645667240023613
0,0,0,relu,16,5,0.4455637037754059,1.0555027723312378,1.0021023750305176,0.06101327762007713,0.4533991515636444,1.064834713935852,1.0030266046524048,0.061137180775403976
0,0,0,relu,16,6,0.42999422550201416,1.0176318883895874,1.0038553476333618,0.05878455191850662,0.4365514814853668,1.0396454334259033,1.0060994625091553,0.060311540961265564
0,0,0,relu,16,7,0.4175473153591156,0.9964050054550171,1.0062543153762817,0.057906877249479294,0.42399394512176514,1.0224695205688477,1.0072895288467407,0.05986405909061432
0,0,0,relu,16,8,0.409706175327301,0.9818233847618103,1.0062543153762817,0.057233285158872604,0.4164040684700012,1.0109176635742188,1.0067014694213867,0.05948035791516304
0,0,0,relu,16,9,0.405075341463089,0.9718459248542786,1.0057185888290405,0.05669879913330078,0.4125254452228546,1.003444790840149,1.00650155544281,0.059128161519765854
0,0,0,relu,16,10,0.40272417664527893,0.9650015234947205,1.0059878826141357,0.056249234825372696,0.4109574556350708,0.9986700415611267,1.0071607828140259,0.058807358145713806
3,1,2,leaky_relu,16,1,0.6144312024116516,1.1973856687545776,1.0043598413467407,0.058299340307712555,0.5006298422813416,1.0424625873565674,1.005637764930725,0.05425332486629486
3,1,2,leaky_relu,16,2,0.457509309053421,0.9962313771247864,1.0053688287734985,0.05388685315847397,0.4328148066997528,0.9905698299407959,1.0068355798721313,0.055867750197649
3,1,2,leaky_relu,16,3,0.4072481095790863,0.9491963386535645,1.0059541463851929,0.05420999974012375,0.40557947754859924,0.9630416035652161,1.0066239833831787,0.05583987757563591
3,1,2,leaky_relu,16,4,0.3886948823928833,0.9118636846542358,1.0051374435424805,0.05232476443052292,0.3891298174858093,0.9227895736694336,1.005316138267517,0.05342254787683487
3,1,2,leaky_relu,16,5,0.37763309478759766,0.8811886310577393,1.0040926933288574,0.05036317929625511,0.38262301683425903,0.8985573053359985,1.0047433376312256,0.0516335666179657
3,1,2,leaky_relu,16,6,0.37188470363616943,0.8611366152763367,1.0035659074783325,0.04893159493803978,0.3782680332660675,0.8810281157493591,1.0044993162155151,0.05031450092792511
3,1,2,leaky_relu,16,7,0.3670182228088379,0.8468721508979797,1.0032520294189453,0.047991279512643814,0.3753586411476135,0.8678341507911682,1.0043103694915771,0.049283627420663834
3,1,2,leaky_relu,16,8,0.363288551568985,0.8352622985839844,1.002992033958435,0.047203510999679565,0.37352803349494934,0.8569111824035645,1.0042177438735962,0.04837591573596001
